cartodb_id,the_geom,the_geom_webmercator,objectid,id,datetimeoccur,weekday,location,districtoccur,psa,stopcode,stoptype,inside_or_outside,gender,race,age,individual_frisked,individual_searched,individual_arrested,individual_contraband,vehicle_frisked,vehicle_searched,vehicle_contraband,vehicle_contraband_list,individual_contraband_list,mvc_code,mvc_reason,mvc_code_sec,mvc_code_sec_reason,point_x,point_y,on_hin
1289226,0101000020E61000001399FBDC77CE52C07C6C60E52FFA4340,0101000020110F0000E0BB35D6DBF15FC140E1624874895241,1378132,1312895,2019-10-23T00:11:00Z,TUESDAY,5200 BLOCK SPRUCE ST,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,36.0,0,0,0,0,0,0,0,,,,,,,-75.22606587,39.95458667,True
1314470,0101000020E61000000EF5FDCC07C552C02A86715896054440,0101000020110F000044845AE9D3E15FC188CF67E017965241,1402602,1308666,2019-10-18T19:50:00Z,FRIDAY,1300 BLOCK MAGEE AVE,02,1,2702,vehicle,Outside,Male,White - Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.07860112,40.04365067,False
1134249,0101000020E61000002D5F13A95BCF52C03A1ED896A6FB4340,0101000020110F0000D43EF6C55EF35FC1535C1B75138B5241,1188159,1537543,2020-08-18T21:35:00Z,TUESDAY,200 BLOCK n 60th st,19,2,2701,pedestrian,Outside,Male,Black - Non-Latino,47.0,0,0,0,0,0,0,0,,,,,,,-75.23996951,39.9660214,False
1009974,0101000020E6100000AA6209EFDBCA52C079D965AE42FF4340,0101000020110F0000DFCF1673BAEB5FC1D3422EAF138F5241,1061485,1067410,2019-05-06T18:00:00Z,MONDAY,2300 BLOCK HUNTINGDON STREET,22,2,2701,pedestrian,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.16967369,39.99422245,False
523697,0101000020E6100000A9F9E8DC86C952C06EAB72049D024440,0101000020110F0000733F421B77E95FC1EAF9AB68CB925241,556401,10394487,2021-02-16T23:45:00Z,TUESDAY,4400 BLOCK N BROAD ST,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,32.0,0,0,0,0,0,0,0,,,,,,,-75.14885638,40.02041679,True
2405019,0101000020E610000032A9E32912CE52C0DBE044F4EBF84340,0101000020110F000041D4FB162FF15FC16B3407660D885241,2572246,4141550,2020-11-28T02:46:00Z,FRIDAY,5000 BLOCK WARRINGTON AVE,12,4,2702,vehicle,Outside,Female,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,,,,,-75.21985862,39.94470075,False
359273,0101000020E61000004B35BB07CBC152C0D093B6E1C5074440,0101000020110F0000D5EE4E2954DC5FC1164414B384985241,372271,930877,2019-01-29T13:56:00Z,TUESDAY,WELSH RD / TOLBUT ST,08,1,2702,vehicle,Outside,Male,White - Latino,40.0,0,0,0,0,0,0,0,,,,,,,-75.02801698,40.06072637,False
2278953,0101000020E6100000CAA8539AA4C952C0CB45BE4338FF4340,0101000020110F00008FC9699FA9E95FC122ACF622088F5241,2425420,60953427,2022-02-05T21:48:00Z,SATURDAY,2700 BLOCK N 12TH ST,25,4,2701,pedestrian,Outside,Male,White - Latino,52.0,0,0,0,0,0,0,0,,,,,,,-75.15067156,39.99390456,False
1286973,0101000020E610000051BA78686DCE52C06D640DCDABFA4340,0101000020110F0000B5E2E213CAF15FC161120E91FD895241,1369863,1285809,2019-10-03T01:26:00Z,WEDNESDAY,100 BLOCK S 52ND STREET,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,26.0,0,0,0,0,1,0,0,,,,,,,-75.22542774,39.95836795,False
662653,0101000020E610000034801A6BFDC852C01D8F5BC4DEF94340,0101000020110F00002D2CA0A48DE85FC18E56D8651A895241,708143,1202129,2019-08-05T19:10:00Z,MONDAY,100 BLOCK N C COLUMBUS BLVD,06,1,2702,vehicle,Outside,Male,White - Non-Latino,43.0,0,0,0,0,0,0,0,,,,,,,-75.14046743,39.95211081,True
2301042,0101000020E610000004F191FF8FCE52C0B17B7E5ABDF54340,0101000020110F0000A28129D504F25FC18A12B72887845241,2462136,1357262,2019-11-26T00:53:00Z,MONDAY,S 65TH ST AND DICKS AVE,12,3,2702,vehicle,Outside,Female,Black - Non-Latino,57.0,0,0,0,0,0,0,0,,,,,,,-75.22753896,39.91984111,False
2214905,0101000020E6100000F8987AA377CA52C08F2284AAC5FF4340,0101000020110F00009F0F921610EB5FC1AE659BE5A48F5241,2338507,114719980,2023-05-10T22:40:00Z,WEDNESDAY,2000 BLOCK W Cambria,39,3,2702,vehicle,Outside,Male,Black - Non-Latino,27.0,1,0,0,0,1,0,0,,,3714(a),Careless Driving,,,-75.16355216,39.99821979,False
1758814,0101000020E6100000EC98E3AAACCF52C09240FF14F9F14340,0101000020110F00009688395FE8F35FC1BB05D5915B805241,1870076,68926130,2022-03-30T23:25:00Z,WEDNESDAY,8400 BLOCK BARTRAM AVE,12,1,2702,vehicle,Outside,Male,Black - Non-Latino,52.0,0,0,0,0,0,0,0,,,3714,"Police observed listed vehicle traveling w/b at the listed location weaving in and out of traffic and almost hit another vehicle. Police stopped vehicle for investigation. pcic/ncic check, no wants. verbal warning given.",,,-75.24491379,39.89041388,False
2018255,0101000020E6100000D8437F9125C352C0C63C4406E6074440,0101000020110F0000461791CAA0DE5FC1E556205EA8985241,2146349,94484745,2022-09-07T23:00:00Z,WEDNESDAY,2200 BLOCK solly ave,07,1,2702,vehicle,Outside,Male,White - Latino,21.0,0,0,0,0,0,0,0,,,3323B,def disregarded clearly posted stop sign at listed loc. bmv check cbi verbal warning given.,,,-75.04916799,40.06170729,False
1373411,0101000020E6100000B352B59BE8CE52C0D46AA395D6F64340,0101000020110F00002E1C74589BF25FC1CD04FA9BBE855241,1442718,1241263,2019-09-01T02:11:00Z,SATURDAY,2100 BLOCK S 63RD,12,2,2701,pedestrian,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.23294728,39.92842359,False
246974,0101000020E6100000345BE464C3CF52C01DDFA48ADEFB4340,0101000020110F00000730B0F90EF45FC166CDF575518B5241,258211,114717010,2023-05-05T00:20:00Z,THURSDAY,300 BLOCK N 63RD ST,19,1,2702,vehicle,Outside,Male,Black - Non-Latino,27.0,0,0,0,0,0,0,0,,,3112(a)(3)(i),Disregard Red Signal,,,-75.24630091,39.96772893,False
322482,0101000020E610000023A40B3D64CE52C0C8116380E1FA4340,0101000020110F000064FA8B80BAF15FC1BC616311398A5241,327232,1549869,2020-09-20T01:30:00Z,SATURDAY,S 52ND ST / MARKET ST,18,2,2701,pedestrian,Outside,Male,Black - Non-Latino,41.0,0,1,1,0,0,0,0,,,,,,,-75.22486807,39.96000676,True
322482,0101000020E610000023A40B3D64CE52C0C8116380E1FA4340,0101000020110F000064FA8B80BAF15FC1BC616311398A5241,327232,1549869,2020-09-20T01:30:00Z,SATURDAY,S 52ND ST / MARKET ST,18,2,2701,pedestrian,Outside,Male,Black - Non-Latino,41.0,0,1,1,0,0,0,0,,,,,,,-75.22486807,39.96000676,True
2418209,0101000020E61000009EF2851CDDCA52C0A911FA997AFF4340,0101000020110F00007FC33173BCEB5FC1540679AD518F5241,2577549,658649,2018-05-31T16:16:00Z,THURSDAY,2700 BLOCK BONSALL,39,3,2701,pedestrian,Outside,Male,Black - Non-Latino,33.0,0,0,0,0,0,0,0,,,,,,,-75.16974557,39.995929,False
1954946,0101000020E6100000A30B240770CB52C0AB36C50431054440,0101000020110F0000BAEF9C00B6EC5FC1BB90C877A7955241,2063086,1029717,2019-04-09T00:03:00Z,MONDAY,Germantown and Walnut,14,2,2702,vehicle,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,0,0,0,,,,,,,-75.17871264,40.04055843,False
2100084,0101000020E6100000DC69E70B4CCE52C07F08DC80F0FB4340,0101000020110F00009D6ADF6891F15FC10323895D658B5241,2216397,69077839,2022-04-01T00:05:00Z,THURSDAY,5100 BLOCK Westminster ave,16,2,2702,vehicle,Outside,Male,Black - Non-Latino,41.0,0,0,0,0,0,0,0,,,3323B,Police observed the above listed vehicle traveling westbound on the 5000 block of Westminster ave and disregard the stop sign at 5100 Westminster ave. Motor vehicle violation captured on police body worn camera. Police stopped vehicle at 5200 Westminster ave for investigation. NCIC/PCIC no wants. Verbal warning issued to operator and advised to slow down and stop at designated stop signs. Body worn camera tagged according to PPD policy. No further information at this time.,,,-75.22339151,39.96827708,True
2081423,0101000020E6100000A9A3E36A64C752C0D0C09F4C69FF4340,0101000020110F00001740FBE9D6E55FC16E81097F3E8F5241,2212749,114717564,2023-05-06T03:25:00Z,FRIDAY,3100 BLOCK KENSINGTON AVE,24,2,2702,vehicle,Outside,Male,White - Non-Latino,38.0,0,0,0,0,0,0,0,,,4303(b),Rear Lights Required,,,-75.115504,39.99540098,True
270677,0101000020E610000088280DD29FCE52C080048BE427FB4340,0101000020110F00002FEF4FB51FF25FC13843A610878A5241,297610,1374216,2019-12-10T03:50:00Z,MONDAY,100 BLOCK N 54TH ST,19,2,2702,vehicle,Outside,Male,Black - Non-Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.22850467,39.96215493,False
1466911,0101000020E6100000F4993FE891CA52C0F1459CCAF9FA4340,0101000020110F000037B144B53CEB5FC1DEE36DFB538A5241,1565384,1232745,2019-08-26T05:13:00Z,MONDAY,400 BLOCK N 16TH ST,09,2,2702,vehicle,Outside,Female,White - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.16515547,39.96074803,False
301458,0101000020E6100000E9D8BDEC89CF52C0A9E9697693FD4340,0101000020110F00002DCA9E5BADF35FC1B455A0AF358D5241,301943,1562213,2020-10-15T19:00:00Z,THURSDAY,61ST AND COLUMBIA AV,19,1,2702,vehicle,Outside,Male,White - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.24279326,39.9810627,False
179212,0101000020E6100000F3DEDE5636C752C077DCAE9F97FF4340,0101000020110F000030BD41A588E55FC1240739DA718F5241,192725,1006642,2019-03-23T23:15:00Z,SATURDAY,1800 BLOCK E HILTON ST,24,2,2701,pedestrian,Outside,Female,White - Non-Latino,46.0,0,0,0,0,0,0,0,,,,,,,-75.11269161,39.99681469,True
962297,0101000020E6100000E071610FF3C452C03DACC313F2024440,0101000020110F000082C171AEB0E15FC1EFCB45BE29935241,1022981,1203347,2019-08-06T13:40:00Z,TUESDAY,1700 BLOCK bridge,15,1,2702,vehicle,Outside,Male,White - Non-Latino,30.0,0,0,0,0,0,0,0,,,,,,,-75.07733521,40.02301261,True
2251131,0101000020E6100000A2625AA3F7C852C0DBCF189C77004440,0101000020110F000072E11ED383E85FC18665C52E6A905241,2393898,66207315,2022-03-12T20:00:00Z,SATURDAY,600 BLOCK W SEDGLEY,25,4,2702,vehicle,Outside,Male,Black - Latino,47.0,0,0,0,0,0,0,0,,,3714,POLICE OBSERVED VEHICLE PASS VEHICLE IN THE OPPOSTE LANE OF TRAVEL AND THEN MAKLE LEFT HAND TURN POLICE STOPPED VEHICLE FOR INVESTAGATION PCIC/NCIC NO WANTS VERBAL WARNING GIVEN,,,-75.14011463,40.0036502,True
1878881,0101000020E610000044AFF5FBB4C952C0043752B6C8FE4340,0101000020110F0000D381B872C5E95FC14E8374798C8E5241,2007458,782238,2018-09-18T01:40:00Z,MONDAY,2500 BLOCK N 12,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.1516714,39.99050025,False
597066,0101000020E61000000A6CE75ED4C652C04078C45355054440,0101000020110F00007CE6683CE2E45FC142BA32BFCF955241,637853,1179140,2019-07-21T07:11:00Z,SUNDAY,5700 BLOCK RISING SUN AVE,02,2,2702,vehicle,Outside,Male,Black - Non-Latino,20.0,0,0,0,0,0,0,0,,,,,,,-75.10671208,40.04166648,False
99098,0101000020E6100000FA1F4710FACE52C0F55566084FFA4340,0101000020110F0000C9C1C4FEB8F25FC19BC1E9C796895241,103813,114709412,2023-04-18T23:31:00Z,TUESDAY,300 BLOCK S 56TH,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,20.0,0,0,0,0,0,1,0,,,NA,Other,,,-75.23401267,39.95553689,True
219808,0101000020E61000005A671935A1CE52C0FDE462EB9D054440,0101000020110F00003A8F651022F25FC1221F754720965241,236223,1431897,2020-01-31T15:23:00Z,FRIDAY,7000 BLOCK RIDGE AV,05,2,2702,vehicle,Outside,Female,Black - Non-Latino,32.0,0,0,0,0,0,0,0,,,,,,,-75.22858932,40.04388182,False
1795406,0101000020E610000026BEA0A652C552C0C31BA9298F024440,0101000020110F00004D01520D53E25FC16BD23E0BBC925241,1918486,1502261,2020-05-04T00:31:00Z,SUNDAY,1500 BLOCK HARRISON STREET,15,1,2702,vehicle,Outside,Female,Black - Non-Latino,18.0,0,0,0,0,0,0,0,,,,,,,-75.08316961,40.01999398,True
1953015,0101000020E6100000F6DD84ADDFC952C042C6ABC58AF64340,0101000020110F00006352ADF70DEA5FC1B72293A56A855241,2059969,1151709,2019-07-02T23:28:00Z,TUESDAY,500 BLOCK Moore street,03,2,2701,pedestrian,Outside,Male,White - Non-Latino,52.0,0,0,0,0,0,0,0,,,,,,,-75.15427721,39.92610999,False
1203822,0101000020E61000008578A89602CE52C0DA9213F51BF84340,0101000020110F00001D3045A214F15FC17D8442FE26875241,1294258,1319906,2019-10-28T16:14:00Z,MONDAY,5300 BLOCK Greenway ave,12,3,2702,vehicle,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,,,,,-75.21890799,39.93835319,False
2221964,0101000020E6100000F67B418F01CA52C079BBD2F035F74340,0101000020110F0000AB4CE48447EA5FC1CA567E3828865241,2363549,1061782,2019-05-02T18:05:00Z,THURSDAY,1400 BLOCK S 7TH ST,03,3,2702,vehicle,Outside,Female,Asian,66.0,0,0,0,0,0,0,0,,,,,,,-75.15634519,39.93133364,False
1776828,0101000020E6100000C1687F3581CA52C08CFE0A789DFA4340,0101000020110F0000608C2C5820EB5FC1E521C7AFED895241,1889199,906839,2019-01-11T22:36:00Z,FRIDAY,15TH AND VINE STREET,09,2,2702,vehicle,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.16413629,39.95793057,False
1957481,0101000020E6100000F27196270ACC52C06CB96DBE95F74340,0101000020110F000034C65BCDBBED5FC150E1E45492865241,2058763,491360,2018-01-10T16:26:00Z,WEDNESDAY,2600 BLOCK Dickinson St,17,2,2702,vehicle,Outside,Male,White - Non-Latino,42.0,0,0,0,0,0,0,0,,,,,,,-75.18811979,39.93425732,False
2486796,0101000020E61000002C4C5B33A4CB52C02690F1AC4DF74340,0101000020110F0000AE587D9F0EED5FC12DB9418242865241,2654491,114748449,2023-07-18T00:45:00Z,MONDAY,1600 BLOCK Point Breeze Ave,17,3,2702,vehicle,Outside,Female,Black - Non-Latino,53.0,0,0,0,0,0,0,0,,,NA,Other,,,-75.18189701,39.93205797,True
74945,0101000020E6100000EA0A53E713CA52C03757493BA0F54340,0101000020110F00009008A3AD66EA5FC152E3FDE866845241,81903,1547088,2020-09-14T17:40:00Z,MONDAY,600 BLOCK RITNER,03,3,2702,vehicle,Outside,Male,White - Non-Latino,49.0,0,0,0,0,0,0,0,,,,,,,-75.15746482,39.91895238,False
2497884,0101000020E6100000F5C1F01922CA52C025D54EFF1FF64340,0101000020110F00002FE365CB7EEA5FC1BAC1E365F4845241,2664998,1082194,2019-05-17T08:08:00Z,FRIDAY,700 BLOCK SNYDER AVE,03,3,2701,pedestrian,Outside,Female,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.15833138,39.92285148,False
870034,0101000020E6100000B54478C55DC652C092212A01EF004440,0101000020110F0000436475C818E45FC134D97390EE905241,930734,668629,2018-06-09T00:30:00Z,FRIDAY,4000 BLOCK MARKLAND ST,24,1,2701,pedestrian,Outside,Male,Black - Non-Latino,16.0,0,0,0,0,0,0,0,,,,,,,-75.09947335,40.00729383,False
2572646,0101000020E61000008250830E1FCC52C014F3E64F1FF74340,0101000020110F0000A78A714EDFED5FC1F51C76280F865241,2742765,1380442,2019-12-15T02:40:00Z,SATURDAY,2600 BLOCK MOORE STREET,01,1,2702,vehicle,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.18939555,39.93064307,False
812746,0101000020E61000005CD052E456CE52C00D7217618AFC4340,0101000020110F00003B93E6D4A3F15FC1D39540E40F8C5241,871554,840056,2018-11-12T06:39:00Z,MONDAY,5100 BLOCK W THOMPSON ST,19,2,2702,vehicle,Outside,Male,Black - Non-Latino,52.0,0,0,0,0,0,0,0,,,,,,,-75.22405346,39.972973,False
878872,0101000020E610000015281884E8C952C02F013253DEFB4340,0101000020110F00003592E3FA1CEA5FC137A18338518B5241,949764,1456748,2020-02-26T01:47:00Z,TUESDAY,11th St and Parrish St,06,1,2702,vehicle,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.15481665,39.96772232,False
2702431,0101000020E61000001F90D7C525CD52C02F643B005EFA4340,0101000020110F0000B646638E9DEF5FC1DC5B735DA7895241,2883975,1018499,2019-04-01T05:09:00Z,MONDAY,4100 BLOCK CHESTNUT ST,18,3,2702,vehicle,Outside,Female,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.20543047,39.95599368,False
2184897,0101000020E610000094D1F166C7C952C0E14A4DED52F84340,0101000020110F0000D3D798BBE4E95FC1819205E263875241,2323787,600742,2018-04-14T00:05:00Z,FRIDAY,600 BLOCK Fitzwater Street,03,1,2702,vehicle,Outside,Male,Black - Non-Latino,26.0,0,0,0,0,1,0,0,,,,,,,-75.15279554,39.94003073,False
2221716,0101000020E61000005A4B5C22F2CE52C09278793A57F84340,0101000020110F0000D3F0BF86ABF25FC16FAECDA568875241,2365474,1093502,2019-05-25T07:15:00Z,SATURDAY,1500 BLOCK s 58th st,12,4,2702,vehicle,Outside,Male,Black - Non-Latino,37.0,0,0,0,0,0,0,0,,,,,,,-75.2335287,39.940162,False
1279686,0101000020E610000049D366BDD4CA52C0A52E7CF183004440,0101000020110F00006801E33AAEEB5FC1808882DB77905241,1374506,28184250,2021-06-19T21:50:00Z,SATURDAY,3200 BLOCK FOX,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,0,0,0,,,,,,,-75.16923462,40.00402659,True
1754740,0101000020E61000002B0DA1EF13C852C0881C32505FFF4340,0101000020110F0000B8FCC20C01E75FC10C59F76C338F5241,1870094,1288088,2019-10-04T21:45:00Z,FRIDAY,3000 BLOCK B st,24,2,2702,vehicle,Outside,Male,Asian,83.0,0,0,0,0,0,0,0,,,,,,,-75.1262168,39.99509623,False
91117,0101000020E610000023A40B3D64CE52C0C8116380E1FA4340,0101000020110F000064FA8B80BAF15FC1BC616311398A5241,95042,113413173,2023-01-04T23:00:00Z,WEDNESDAY,52ND AND MARKET ST,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,3112(a)(3)(i),Disregard Red Signal,,,-75.22486807,39.96000676,True
91117,0101000020E610000023A40B3D64CE52C0C8116380E1FA4340,0101000020110F000064FA8B80BAF15FC1BC616311398A5241,95042,113413173,2023-01-04T23:00:00Z,WEDNESDAY,52ND AND MARKET ST,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,3112(a)(3)(i),Disregard Red Signal,,,-75.22486807,39.96000676,True
1358741,0101000020E6100000086E49B31ECF52C0A63FE2F481064440,0101000020110F0000338CF539F7F25FC1290A88461D975241,1455554,97967602,2022-09-29T03:35:00Z,WEDNESDAY,7600 BLOCK ridge ave,05,3,2702,vehicle,Outside,Male,White - Non-Latino,27.0,0,0,0,0,0,0,0,,,4303A,police obs. vehicle traveling s/b on the 7600 block of ridge ave w/o the headlights operating. bmv check revealed no wants,,,-75.2362488,40.05084096,False
555915,0101000020E6100000B6E93A1A28CA52C0DEB9E644F1F54340,0101000020110F0000DBCAF0FC88EA5FC1D6F077A6C0845241,575555,707454,2018-07-13T21:30:00Z,FRIDAY,2200 BLOCK  S 7TH STREET,03,3,2701,pedestrian,Outside,Male,White - Non-Latino,56.0,0,1,1,0,0,0,0,,,,,,,-75.15869766,39.92142545,False
1433784,0101000020E6100000D8E6CE650DCF52C05AE8D6AD96F94340,0101000020110F000027430BD6D9F25FC19C884C88CA885241,1524297,54146331,2021-12-21T23:50:00Z,TUESDAY,700 BLOCK s 56th,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,,,,,-75.23519273,39.94991086,True
1433784,0101000020E6100000D8E6CE650DCF52C05AE8D6AD96F94340,0101000020110F000027430BD6D9F25FC19C884C88CA885241,1524297,54146331,2021-12-21T23:50:00Z,TUESDAY,700 BLOCK s 56th,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,,,,,-75.23519273,39.94991086,True
1002857,0101000020E61000009108CF7C35CA52C0AF30D0F74BFF4340,0101000020110F00004E4354B99FEA5FC14A46C3FA1D8F5241,1065926,1372973,2019-12-09T03:18:00Z,SUNDAY,1700 BLOCK W LEHIGH,22,1,2701,pedestrian,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.15951462,39.99450586,False
707993,0101000020E610000041335F90BACA52C0734BAB2171FF4340,0101000020110F0000E26983C481EB5FC1F0B0D92D478F5241,755332,1412126,2020-01-13T01:15:00Z,SUNDAY,2700 BLOCK N 22ND ST,39,3,2702,vehicle,Outside,Female,Black - Non-Latino,31.0,0,0,0,0,0,0,0,,,,,,,-75.1676,39.9956,False
255413,0101000020E61000009EA5F99DC5CA52C0717907D30BFE4340,0101000020110F00003919E18A94EB5FC1BDF47D18BB8D5241,252034,1120630,2019-06-12T00:10:00Z,TUESDAY,2000 BLOCK N 21st Street,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,,,,,-75.16831159,39.98473584,False
1448993,0101000020E61000004DC9077786CF52C09F15202303FA4340,0101000020110F00001B95267BA7F35FC1EFCA62B142895241,1542421,63348341,2022-02-21T18:35:00Z,MONDAY,60TH AND HAZEL,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,27.0,0,0,0,0,0,0,0,,,3714,"VEHICLE WAS SEEN TRAVELING A UNSAFE HIGH RATE OR SPEED N/B ON 60TH, TRAVELING AT LEAST 50MPH AND DISREGUARD A STOP SIGN AT 60TH AND HAZEL. VEHICLE DID NOT EVEN ATTEMPT TO SLOW DOWN AT STOP SIGN. VEHICLE WAS THEN SEEN DISREGARDING SEVERAL MORE STOP SIGNS AND CONTINUED TO TRAVEL AT THAT HIGH RATE OF SPEED. POLICE WERE NOT ABLE TO CATCH UP TO THE VEHICLE UNTILL CHESTNUT STREET. VEHICLE STOPPED FOR INVESTIGATION. NCIC/PCIC CHECKED. NEGATIVE RESULTS. MALE DRIVER STATED HE WAS DRIVING LIKE THAT BECAUS",,,-75.24258209,39.95322074,False
638213,0101000020E61000000B62C17988CA52C01DAEF62C5FF94340,0101000020110F0000694902B02CEB5FC1EF0AE60A8D885241,682412,114724556,2023-05-20T23:45:00Z,SATURDAY,s broad and locust,09,1,2702,vehicle,Outside,Male,White - Non-Latino,36.0,0,0,0,0,0,0,0,,,3111(a),Failure to Obey Traffic Control Device,,,-75.16457981,39.94821703,False
1638680,0101000020E610000069EE1970B3CA52C054E6C50D68044440,0101000020110F0000A761CEA975EB5FC1099F088AC8945241,1724152,114705802,2023-04-11T22:40:00Z,TUESDAY,5300 BLOCK wakefield st,14,2,2702,vehicle,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,1301(a),Unregistered Vehicle - Greater than 60 days,,,-75.16720202,40.03442547,False
1859713,0101000020E6100000F3DEDE5636C752C077DCAE9F97FF4340,0101000020110F000030BD41A588E55FC1240739DA718F5241,1977620,664963,2018-06-05T15:48:00Z,TUESDAY,1800 BLOCK e Hilton st,24,1,2701,pedestrian,Outside,Male,White - Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.11269161,39.99681469,True
630661,0101000020E6100000DECCC7399ACE52C088CA54FBD3FA4340,0101000020110F000096B8743416F25FC12A926E162A8A5241,678549,1008345,2019-03-25T04:20:00Z,MONDAY,5300 BLOCK ludlow,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.22816319,39.95959417,False
896522,0101000020E6100000D3FAB6BB22CD52C0E1FF1A52BDFA4340,0101000020110F0000580AA96498EF5FC14F148CFA108A5241,934545,1217016,2019-08-15T21:41:00Z,THURSDAY,4100 BLOCK POWELTON AVE,16,2,2702,vehicle,Outside,Male,Black - Non-Latino,17.0,0,0,0,0,0,0,0,,,,,,,-75.20524495,39.95890261,False
715505,0101000020E6100000F65070EBCDC952C0380C6AE834004440,0101000020110F0000E7C4B3CDEFE95FC12470863A20905241,763788,1499968,2020-04-30T14:55:00Z,THURSDAY,1400 BLOCK W ALLEGHENY AVE,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,57.0,0,0,0,0,0,0,0,,,,,,,-75.15319334,40.00161462,True
1951209,0101000020E61000003D540905DBC852C0B3D4179596034440,0101000020110F00004375A23653E85FC1D6590F32E0935241,2076998,4148434,2020-12-15T01:00:00Z,MONDAY,9th and ruscomb,35,2,2702,vehicle,Outside,Female,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.1383679,40.02803291,False
1525736,0101000020E6100000FFDF013399CB52C0E13EF6A376F74340,0101000020110F0000F00DA3EFFBEC5FC1C93697E16F865241,1623704,1105101,2019-06-01T14:00:00Z,SATURDAY,1500 BLOCK 22nd st,17,3,2701,pedestrian,Outside,Male,Black - Non-Latino,62.0,1,0,0,0,0,0,0,,,,,,,-75.18122554,39.93330812,False
1492538,0101000020E61000009E35898B2DC952C0A4ACBE3EE3F54340,0101000020110F00007FB71E64DFE85FC1C91BB51EB1845241,1570085,5844212,2021-01-17T22:55:00Z,SUNDAY,DILWORTH  /  SNYDER,03,2,2702,vehicle,Outside,Female,White - Non-Latino,18.0,0,0,0,0,0,0,0,,,,,,,-75.14340485,39.92099747,False
1319855,0101000020E61000007938684CD4C652C039647FB03E054440,0101000020110F000028AFFD1CE2E45FC1E69A30A2B6955241,1404435,1040474,2019-04-16T17:35:00Z,TUESDAY,500 BLOCK GODFREY AV,02,2,2702,vehicle,Outside,Female,Black - Non-Latino,65.0,0,0,0,0,0,0,0,,,,,,,-75.10670767,40.04097563,False
336639,0101000020E61000009992D542C3CB52C0F015DD7ACD064440,0101000020110F00004CE2DF6143ED5FC1BD31201271975241,366859,569349,2018-03-18T04:27:00Z,SUNDAY,PHIL ELLENA /  ROSS ST,14,2,2702,vehicle,Outside,Male,Black - Latino,42.0,1,0,0,0,0,1,0,,,,,,,-75.18379279,40.05314575,False
1757850,0101000020E610000095E10DA37FCE52C0A2BD5532DBF94340,0101000020110F0000DDE48B0AE9F15FC1CCC6317116895241,1871498,1402741,2020-01-04T19:10:00Z,SATURDAY,52ND / LARCHWOOD AVE,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.22654034,39.95200185,True
2072223,0101000020E6100000A99A285B47CF52C0B375F4E8DBF64340,0101000020110F000067D6C6483CF35FC15CEDE181C4855241,2207560,1114497,2019-06-07T21:30:00Z,FRIDAY,65th and Chester Ave,12,2,2702,vehicle,Outside,Female,Asian,25.0,0,0,0,0,0,0,0,,,,,,,-75.23873023,39.92858612,False
